8.9464	-3.1099	1.0000	0.0000
-2.5955	-4.5922	0.0000	1.0000
5.3612	-0.0909	0.0000	1.0000
7.0015	-8.7484	1.0000	0.0000
8.7106	5.3263	1.0000	0.0000
-0.0995	-2.4979	0.0000	1.0000
-2.9192	-3.2888	0.0000	1.0000
-2.4769	-2.5969	0.0000	1.0000
4.9415	-4.6544	1.0000	0.0000
-0.0259	8.3417	1.0000	0.0000
-9.6600	6.1576	1.0000	0.0000
-3.1859	-0.8866	0.0000	1.0000
5.6329	2.0862	1.0000	0.0000
-3.3545	-7.3266	1.0000	0.0000
-7.8354	-1.6109	1.0000	0.0000
-4.2809	4.2452	1.0000	0.0000
-4.7681	6.7740	1.0000	0.0000
-8.8903	-9.7882	1.0000	0.0000
-4.5524	0.8238	0.0000	1.0000
6.6090	7.7752	1.0000	0.0000
-3.7494	-3.6480	0.0000	1.0000
7.6628	-3.2179	1.0000	0.0000
9.7753	7.3614	1.0000	0.0000
2.2683	-9.8140	1.0000	0.0000
0.1300	-8.4294	1.0000	0.0000
3.6745	3.3790	0.0000	1.0000
-6.9616	-3.0120	1.0000	0.0000
8.0145	0.0426	1.0000	0.0000
-1.5242	2.0285	0.0000	1.0000
1.7600	-6.7235	1.0000	0.0000
6.9727	6.7113	1.0000	0.0000
0.6028	5.5067	0.0000	1.0000
5.8149	8.4282	1.0000	0.0000
-4.1901	-4.2911	1.0000	0.0000
-5.5522	-3.7523	1.0000	0.0000
-9.8242	8.4826	1.0000	0.0000
-5.4130	-9.3735	1.0000	0.0000
-8.3049	-5.2358	1.0000	0.0000
8.8858	0.1247	1.0000	0.0000
-7.2447	-3.0446	1.0000	0.0000
2.1138	-2.3454	0.0000	1.0000
-6.2910	3.3873	1.0000	0.0000
1.3208	-1.7808	0.0000	1.0000
-2.8045	4.0485	0.0000	1.0000
7.1566	4.2888	1.0000	0.0000
-8.6475	-1.1894	1.0000	0.0000
-0.2764	7.3773	1.0000	0.0000
-4.1533	-6.3634	1.0000	0.0000
8.3811	5.6751	1.0000	0.0000
7.3312	4.4059	1.0000	0.0000
5.4453	-3.7346	1.0000	0.0000
-8.6547	-0.4491	1.0000	0.0000
2.8480	1.5106	0.0000	1.0000
4.2925	-7.5018	1.0000	0.0000
-1.8522	-4.2969	0.0000	1.0000
-9.8512	1.6507	1.0000	0.0000
0.5203	-1.6722	0.0000	1.0000
-3.0016	0.9012	0.0000	1.0000
3.4004	-3.8395	0.0000	1.0000
-7.5945	0.7204	1.0000	0.0000
-0.2272	-6.2789	1.0000	0.0000
-1.7390	5.4454	0.0000	1.0000
-7.5530	-9.7423	1.0000	0.0000
0.3924	-5.2008	0.0000	1.0000
0.4281	-0.5214	0.0000	1.0000
-7.2484	9.3353	1.0000	0.0000
-4.8465	-1.7840	0.0000	1.0000
-5.4133	-0.2381	0.0000	1.0000
-5.5697	-8.7659	1.0000	0.0000
-3.6819	7.6047	1.0000	0.0000
9.1707	1.8171	1.0000	0.0000
9.3103	3.1682	1.0000	0.0000
-2.2331	5.3347	0.0000	1.0000
7.8284	1.1646	1.0000	0.0000
0.5074	-7.9628	1.0000	0.0000
-7.5180	-8.9973	1.0000	0.0000
5.5993	9.2931	1.0000	0.0000
5.0648	-6.9191	1.0000	0.0000
2.3385	8.9915	1.0000	0.0000
6.7294	1.0764	1.0000	0.0000
-8.6400	2.2054	1.0000	0.0000
-2.7091	-0.3499	0.0000	1.0000
5.2150	-0.6900	0.0000	1.0000
0.0143	1.4265	0.0000	1.0000
2.8427	7.3712	1.0000	0.0000
0.9626	-1.9800	0.0000	1.0000
2.7024	2.3674	0.0000	1.0000
-9.1407	-0.3810	1.0000	0.0000
3.0077	-5.2062	1.0000	0.0000
-0.8345	-9.2350	1.0000	0.0000
-1.2344	3.9865	0.0000	1.0000
-7.7111	-2.6950	1.0000	0.0000
6.2373	-2.3080	1.0000	0.0000
-9.5007	3.9260	1.0000	0.0000
-7.1794	-5.5400	1.0000	0.0000
-7.7846	8.6512	1.0000	0.0000
-7.0964	-2.1433	1.0000	0.0000
-6.9495	-2.2714	1.0000	0.0000
3.9943	-9.2705	1.0000	0.0000
9.3053	-0.7371	1.0000	0.0000
0.1440	2.3444	0.0000	1.0000
-4.7818	5.8825	1.0000	0.0000
-0.8667	8.6206	1.0000	0.0000
-1.9753	5.3548	0.0000	1.0000
-2.5749	-3.9087	0.0000	1.0000
-9.4713	5.0264	1.0000	0.0000
-7.0402	4.1901	1.0000	0.0000
4.3331	-8.2358	1.0000	0.0000
6.3036	-8.4076	1.0000	0.0000
-2.9728	6.8548	1.0000	0.0000
6.2495	5.4376	1.0000	0.0000
-0.3255	3.6003	0.0000	1.0000
5.1659	-4.9380	1.0000	0.0000
9.1667	6.0710	1.0000	0.0000
-6.4574	-7.6834	1.0000	0.0000
2.7687	-8.6641	1.0000	0.0000
8.5870	2.3366	1.0000	0.0000
2.6081	2.4680	0.0000	1.0000
9.1428	6.4324	1.0000	0.0000
-5.5040	-3.4599	1.0000	0.0000
-6.0399	7.7966	1.0000	0.0000
9.8300	-1.9238	1.0000	0.0000
-7.1795	-5.2561	1.0000	0.0000
-7.2626	2.1598	1.0000	0.0000
4.5916	7.4890	1.0000	0.0000
5.1687	8.9106	1.0000	0.0000
-3.0905	-4.2062	0.0000	1.0000
-0.7784	-9.8563	1.0000	0.0000
1.7799	3.8670	0.0000	1.0000
7.1621	5.2507	1.0000	0.0000
1.7979	-5.6140	0.0000	1.0000
-8.4311	-1.8871	1.0000	0.0000
-6.8823	-3.3989	1.0000	0.0000
7.8350	6.6319	1.0000	0.0000
-2.4088	4.0828	0.0000	1.0000
5.2657	2.1800	0.0000	1.0000
7.9161	9.6764	1.0000	0.0000
9.1256	9.6330	1.0000	0.0000
9.4317	-8.8143	1.0000	0.0000
8.0196	7.7077	1.0000	0.0000
8.4088	-2.5272	1.0000	0.0000
5.3589	-6.5085	1.0000	0.0000
3.1015	5.8282	1.0000	0.0000
8.4406	-1.3310	1.0000	0.0000
6.1835	-0.8760	1.0000	0.0000
2.0024	6.7258	1.0000	0.0000
6.9796	3.6641	1.0000	0.0000
0.0497	-3.7684	0.0000	1.0000
4.6161	-5.8763	1.0000	0.0000
-6.1264	0.6496	1.0000	0.0000
0.8877	-4.4288	0.0000	1.0000
9.7269	-3.5489	1.0000	0.0000
-4.8389	8.2303	1.0000	0.0000
-1.1840	6.2347	1.0000	0.0000
1.0874	5.1789	0.0000	1.0000
4.5358	-8.0547	1.0000	0.0000
-4.0962	-9.3258	1.0000	0.0000
0.1631	4.6997	0.0000	1.0000
3.1989	6.8729	1.0000	0.0000
-5.5762	-6.6043	1.0000	0.0000
-5.8137	-9.0860	1.0000	0.0000
-6.3968	3.4319	1.0000	0.0000
-0.1052	8.9382	1.0000	0.0000
-1.5891	7.2239	1.0000	0.0000
8.8463	3.5855	1.0000	0.0000
-8.6064	2.1831	1.0000	0.0000
-4.8955	-2.2429	0.0000	1.0000
-5.7593	8.5798	1.0000	0.0000
1.7241	3.0188	0.0000	1.0000
7.5123	-2.6022	1.0000	0.0000
0.5168	-8.2867	1.0000	0.0000
-8.7119	-6.4927	1.0000	0.0000
3.3072	-1.8773	0.0000	1.0000
-6.8824	5.4877	1.0000	0.0000
4.3412	5.6141	1.0000	0.0000
3.6635	9.9112	1.0000	0.0000
1.1417	2.4715	0.0000	1.0000
3.6854	-6.0565	1.0000	0.0000
-9.6279	5.6007	1.0000	0.0000
-8.0815	2.6151	1.0000	0.0000
4.8395	6.5061	1.0000	0.0000
5.5432	9.6202	1.0000	0.0000
-5.4987	0.9368	0.0000	1.0000
2.8035	7.9478	1.0000	0.0000
-5.0573	3.3514	1.0000	0.0000
7.0304	3.8815	1.0000	0.0000
6.6511	-3.9787	1.0000	0.0000
-1.7488	2.3938	0.0000	1.0000
-6.7185	-8.1435	1.0000	0.0000
3.4821	1.6652	0.0000	1.0000
6.5844	4.2861	1.0000	0.0000
7.1313	1.1269	1.0000	0.0000
-3.3742	6.1193	1.0000	0.0000
4.1157	2.7995	0.0000	1.0000
7.1948	-6.2079	1.0000	0.0000
4.9535	-1.8006	0.0000	1.0000
-6.9674	0.4723	1.0000	0.0000
-8.4097	-6.3061	1.0000	0.0000
8.0212	-4.9377	1.0000	0.0000
-4.0189	-9.3043	1.0000	0.0000
8.6549	4.5147	1.0000	0.0000
-1.2352	-1.8644	0.0000	1.0000
-2.4109	9.6781	1.0000	0.0000
0.4813	3.7309	0.0000	1.0000
7.7429	-7.4873	1.0000	0.0000
-4.0361	-2.0428	0.0000	1.0000
6.2485	7.4411	1.0000	0.0000
-6.6237	-3.9118	1.0000	0.0000
-9.1735	2.2377	1.0000	0.0000
8.6744	9.5265	1.0000	0.0000
-2.5958	-9.7893	1.0000	0.0000
9.7225	1.7039	1.0000	0.0000
-7.7463	2.8180	1.0000	0.0000
5.2074	8.0598	1.0000	0.0000
8.6452	-8.4982	1.0000	0.0000
2.6365	4.3051	0.0000	1.0000
-9.0858	-9.1259	1.0000	0.0000
-4.5929	2.4021	0.0000	1.0000
-7.5497	7.4675	1.0000	0.0000
-6.2798	7.2884	1.0000	0.0000
-5.9657	2.9862	1.0000	0.0000
-3.2104	8.5453	1.0000	0.0000
7.4919	9.2907	1.0000	0.0000
-6.9378	0.0993	1.0000	0.0000
-2.4871	7.0734	1.0000	0.0000
1.6831	-8.1616	1.0000	0.0000
-5.3294	-4.9306	1.0000	0.0000
1.7769	-2.0890	0.0000	1.0000
-7.1440	-4.7800	1.0000	0.0000
1.6191	-0.3206	0.0000	1.0000
4.3874	9.2070	1.0000	0.0000
-0.6567	-9.2385	1.0000	0.0000
-9.9247	4.5701	1.0000	0.0000
-9.4661	-6.0141	1.0000	0.0000
9.0067	0.5096	1.0000	0.0000
-0.6721	-9.5457	1.0000	0.0000
2.4151	-0.3385	0.0000	1.0000
1.8278	8.4018	1.0000	0.0000
-6.5797	6.1297	1.0000	0.0000
-8.8302	-7.8717	1.0000	0.0000
9.4990	-5.4346	1.0000	0.0000
-8.5503	9.5258	1.0000	0.0000
7.6080	-3.0145	1.0000	0.0000
-6.0290	-5.6123	1.0000	0.0000
-3.5025	8.8188	1.0000	0.0000
-8.5887	-3.8033	1.0000	0.0000
-1.6063	-7.4453	1.0000	0.0000
2.8253	-7.5406	1.0000	0.0000
-9.9100	-3.2609	1.0000	0.0000
-8.1396	0.8425	1.0000	0.0000
2.4300	5.0158	0.0000	1.0000
-6.7360	-9.1232	1.0000	0.0000
4.6789	6.8522	1.0000	0.0000
6.0489	-1.7838	1.0000	0.0000
3.4569	2.4096	0.0000	1.0000
-5.9383	-3.9732	1.0000	0.0000
0.7645	-0.9506	0.0000	1.0000
9.3761	6.5434	1.0000	0.0000
6.7875	-4.2017	1.0000	0.0000
3.5820	4.2972	0.0000	1.0000
-7.6844	3.7195	1.0000	0.0000
9.2890	-2.9948	1.0000	0.0000
-7.5752	-6.4054	1.0000	0.0000
5.6085	-1.3461	0.0000	1.0000
-2.7737	-8.5852	1.0000	0.0000
5.3376	-4.6225	1.0000	0.0000
-1.7574	-3.2901	0.0000	1.0000
2.6717	0.3780	0.0000	1.0000
6.9346	0.0058	1.0000	0.0000
-4.8972	9.0837	1.0000	0.0000
-7.3734	-5.3138	1.0000	0.0000
5.5791	-0.8681	0.0000	1.0000
0.8033	-7.4752	1.0000	0.0000
-7.3201	4.4001	1.0000	0.0000
-2.2530	1.9563	0.0000	1.0000
4.3649	1.3766	0.0000	1.0000
-5.8238	-4.5943	1.0000	0.0000
-1.3737	9.9149	1.0000	0.0000
-0.4544	-3.5109	0.0000	1.0000
6.9963	-2.9199	1.0000	0.0000
3.0383	1.4408	0.0000	1.0000
0.7768	-1.7748	0.0000	1.0000
0.3136	-3.5846	0.0000	1.0000
-5.5861	9.5590	1.0000	0.0000
-4.8853	4.7609	1.0000	0.0000
0.8587	1.1294	0.0000	1.0000
-7.4240	3.5259	1.0000	0.0000
-4.7097	-2.4540	0.0000	1.0000
2.8138	2.8430	0.0000	1.0000
4.0502	9.0302	1.0000	0.0000
7.1867	5.7491	1.0000	0.0000
5.8388	2.1040	1.0000	0.0000
-2.2521	8.0851	1.0000	0.0000
4.5270	7.5824	1.0000	0.0000
0.4872	-7.8684	1.0000	0.0000
9.2384	6.1782	1.0000	0.0000
-8.7643	-9.7630	1.0000	0.0000
5.8953	3.4592	1.0000	0.0000
-7.2080	4.2792	1.0000	0.0000
6.3613	9.7359	1.0000	0.0000
-6.5778	8.5466	1.0000	0.0000
-3.5655	-5.6333	1.0000	0.0000
-7.9288	7.4575	1.0000	0.0000
-5.4779	2.5376	1.0000	0.0000
8.8263	-6.2121	1.0000	0.0000
6.9677	5.6117	1.0000	0.0000
3.3265	9.1157	1.0000	0.0000
4.6841	2.4516	0.0000	1.0000
-4.6604	0.6884	0.0000	1.0000
-7.7073	-4.2589	1.0000	0.0000
5.5850	-2.0714	1.0000	0.0000
-2.1494	8.0827	1.0000	0.0000
9.6761	5.2832	1.0000	0.0000
-7.6026	-1.4226	1.0000	0.0000
-9.6162	-3.9058	1.0000	0.0000
-1.9282	-1.5224	0.0000	1.0000
-0.6105	9.3550	1.0000	0.0000
-4.6358	2.7784	0.0000	1.0000
-0.4440	4.4554	0.0000	1.0000
-2.1297	-1.8871	0.0000	1.0000
1.3385	8.0929	1.0000	0.0000
-9.8722	7.7746	1.0000	0.0000
-6.7049	-4.6612	1.0000	0.0000
0.5909	1.1551	0.0000	1.0000
-9.4742	-3.0098	1.0000	0.0000
9.4054	-6.2704	1.0000	0.0000
-3.3978	-1.1902	0.0000	1.0000
8.6168	1.0356	1.0000	0.0000
2.9458	-9.3430	1.0000	0.0000
-4.6791	-0.5785	0.0000	1.0000
-1.1894	0.0759	0.0000	1.0000
-2.9844	-8.4439	1.0000	0.0000
8.4522	1.9575	1.0000	0.0000
-2.2190	6.1332	1.0000	0.0000
7.9351	-2.0893	1.0000	0.0000
1.7042	-6.6473	1.0000	0.0000
6.7019	-7.6604	1.0000	0.0000
-0.2321	-8.3026	1.0000	0.0000
-9.0895	9.7012	1.0000	0.0000
6.0889	2.9527	1.0000	0.0000
4.2786	3.4024	0.0000	1.0000
-5.3709	-8.4532	1.0000	0.0000
3.9896	1.1634	0.0000	1.0000
0.2402	2.3949	0.0000	1.0000
-1.4878	-1.8342	0.0000	1.0000
9.8496	4.4102	1.0000	0.0000
-6.2074	7.2689	1.0000	0.0000
7.3972	9.2070	1.0000	0.0000
-1.6114	-2.1191	0.0000	1.0000
8.7176	1.3674	1.0000	0.0000
5.3087	0.2803	0.0000	1.0000
1.6281	-0.9988	0.0000	1.0000
3.6141	-9.6006	1.0000	0.0000
-8.7955	0.0507	1.0000	0.0000
7.4693	1.0139	1.0000	0.0000
-3.3746	0.9151	0.0000	1.0000
8.1994	4.7581	1.0000	0.0000
2.0851	-3.0826	0.0000	1.0000
9.7456	7.9063	1.0000	0.0000
-4.5508	-6.4548	1.0000	0.0000
-6.9187	7.7357	1.0000	0.0000
8.6466	0.6500	1.0000	0.0000
-7.0786	6.8053	1.0000	0.0000
-3.3677	-3.8447	0.0000	1.0000
1.5712	-1.9326	0.0000	1.0000
-6.4779	2.5993	1.0000	0.0000
